video_id,comment,video_published_at,likes,views,subscriptions,date,slang_comment,cleaned_comment,category,subcategory,sentiment_category
8KlrfUmaqBA,🥶🥶🥶,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,🥶🥶🥶,,General,unknown,neutral
8KlrfUmaqBA,Thats my style right there lol,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Thats my style right there laughing out loud,thats style right laughing loud,General,unknown,positive
8KlrfUmaqBA,That backwards walk is actually impressive not to fall 🤣🤣🤣,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,That backwards walk is actually impressive not to fall 🤣🤣🤣,backwards walk actually impressive fall,product,im,positive
8KlrfUmaqBA,Sore just watching that,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Sore just watching that,sore watching,General,unknown,neutral
8KlrfUmaqBA,"He be cripwalking on the board, cuh!",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"He be cripwalking on the board, cuh!",cripwalking board cuh,General,unknown,neutral
8KlrfUmaqBA,Shouts out Camera Man 🫡,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Shouts out Camera Man 🫡,shouts camera man,video_quality,camera,neutral
8KlrfUmaqBA,Hahaha😂😂😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Hahaha😂😂😂,hahaha,General,unknown,positive
8KlrfUmaqBA,"Steeze, and then the opposite",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"Steeze, and then the opposite",steeze opposite,General,unknown,neutral
8KlrfUmaqBA,The south park cartoon 😅😅in real life 😅😅he kyle 😅😅2025,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,The south park cartoon 😅😅in real life 😅😅he kyle 😅😅2025,south park cartoon real life kyle,General,unknown,positive
8KlrfUmaqBA,Gummie😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Gummie😂,gummie,General,unknown,neutral
8KlrfUmaqBA,red bull is better,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,red bull is better,red bull better,product,red bull,positive
8KlrfUmaqBA,How the hell is his falling better than most people skiing😮,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,How the hell is his falling better than most people skiing😮,hell falling better people skiing,General,unknown,positive
8KlrfUmaqBA,"Redbull is all for pushing the limits, monster is all for the Steeeez.",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"Redbull is all for pushing the limits, monster is all for the Steeeez.",redbull pushing limits monster steeeez,product,im,neutral
8KlrfUmaqBA,🏂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,🏂,,General,unknown,neutral
8KlrfUmaqBA,Me on SSX,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Me on SSX,ssx,General,unknown,neutral
8KlrfUmaqBA,Ssx,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Ssx,ssx,General,unknown,neutral
8KlrfUmaqBA,New gen are amazing,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,New gen are amazing,new gen amazing,product,amazing,positive
8KlrfUmaqBA,Best Zeb Powell impression,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Best Zeb Powell impression,best zeb powell impression,product,im,positive
8KlrfUmaqBA,Nice Jersey,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Nice Jersey,nice jersey,General,unknown,positive
8KlrfUmaqBA,Rare footage of camera man nearly dying of two things,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Rare footage of camera man nearly dying of two things,rare footage camera man nearly dying two things,video_quality,camera,positive
8KlrfUmaqBA,Bro think he zed😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Bro think he zed😂,bro think zed,General,unknown,neutral
8KlrfUmaqBA,지랄발광,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,지랄발광,,General,unknown,neutral
8KlrfUmaqBA,those falls were clean af,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,those falls were clean as fuck (intensifier),falls clean fuck intensifier,product,fuck,negative
8KlrfUmaqBA,Monster giving 4loko energy,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Monster giving 4loko energy,monster giving loko energy,product,energy,neutral
8KlrfUmaqBA,He had the perfect amount 😂😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,He had the perfect amount 😂😂,perfect amount,General,unknown,positive
8KlrfUmaqBA,Waldo is wildin,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Waldo is wildin,waldo wildin,General,unknown,neutral
8KlrfUmaqBA,That's a guy who is comfortable on his board.,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,That's a guy who is comfortable on his board.,thats guy comfortable board,General,unknown,positive
8KlrfUmaqBA,Homie mastered goofy stance,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Homie mastered goofy stance,homie mastered goofy stance,General,unknown,positive
8KlrfUmaqBA,Never let them know your next move 😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Never let them know your next move 😂,never let know next move,General,unknown,neutral
8KlrfUmaqBA,bro just spammed all his moves,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,brother or close friend just spammed all his moves,brother close friend spammed moves,General,unknown,neutral
8KlrfUmaqBA,Like on comment: 'Controlled Chaos'😂😂... but he will eventually get kidney pain because he is inadequately dressed...🫤,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Like on comment: 'Controlled Chaos'😂😂... but he will eventually get kidney pain because he is inadequately dressed...🫤,like comment controlled chaos eventually get kidney pain inadequately dressed,General,unknown,neutral
8KlrfUmaqBA,"me, when the first snow fell ;}",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"me, when the first snow fell ;}",first snow fell,General,unknown,positive
8KlrfUmaqBA,Dude is a menace,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Dude is a menace,dude menace,General,unknown,neutral
8KlrfUmaqBA,"Brewing on the first skip-pretzing before the knuckle than, followed by a switch-press-noseglide-to-rolling-forward-going-backwards, on the upper roller to the knuckle. 🧐🤕🤒🤥🪖🏤🥇🥈🥉🏅🎖️🏆®️🛂👩‍❤️‍👩🤰🏻💂🏻‍♀️🦴🧠☠️🖖🏻",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"Brewing on the first skip-pretzing before the knuckle than, followed by a switch-press-noseglide-to-rolling-forward-going-backwards, on the upper roller to the knuckle. 🧐🤕🤒🤥🪖🏤🥇🥈🥉🏅🎖️🏆®️🛂👩‍❤️‍👩🤰🏻💂🏻‍♀️🦴🧠☠️🖖🏻",brewing first skippretzing knuckle followed switchpressnoseglidetorollingforwardgoingbackwards upper roller knuckle,General,unknown,positive
8KlrfUmaqBA,Get this man a red bull helmet,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Get this man a red bull helmet,get man red bull helmet,product,red bull,neutral
8KlrfUmaqBA,Pas étonnant qu'il ait autant de collision sur les pistes...,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Pas étonnant qu'il ait autant de collision sur les pistes...,pas tonnant quil ait autant de collision sur les pistes,General,unknown,neutral
8KlrfUmaqBA,mad,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,mad,mad,General,unknown,negative
8KlrfUmaqBA,이렇게 정신없게 타는것도 능력이다ㅋㅋ,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,이렇게 정신없게 타는것도 능력이다ㅋㅋ,,General,unknown,neutral
8KlrfUmaqBA,I think we know who he's making fun of 😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,I think we know who he's making fun of 😂,think know hes making fun,General,unknown,positive
8KlrfUmaqBA,What jacket is that lmao,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,What jacket is that laughing my ass off,jacket laughing ass,General,unknown,neutral
8KlrfUmaqBA,This is why boarding > skiing,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,This is why boarding > skiing,boarding skiing,General,unknown,neutral
8KlrfUmaqBA,I swear I did the exact same move on ssx tricky on GameCube as a child.,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,I swear I did the exact same move on ssx tricky on GameCube as a child.,swear exact move ssx tricky gamecube child,General,unknown,positive
8KlrfUmaqBA,"How many plot twists do you want? 
-Yes",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,How many plot twists do you want? -Yes,many plot twists want yes,General,unknown,positive
8KlrfUmaqBA,All those rocks in the slush ew,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,All those rocks in the slush ew,rocks slush ew,General,unknown,neutral
8KlrfUmaqBA,😂😂 i didn't know where so many buttons  😂😂😂😂,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,😂😂 i didn't know where so many buttons 😂😂😂😂,didnt know many buttons,General,unknown,positive
8KlrfUmaqBA,Что за доска у него?,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Что за доска у него?,,General,unknown,neutral
8KlrfUmaqBA,Brother doing some brake dance down the fucking mountain lmao,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,Brother doing some brake dance down the fucking mountain laughing my ass off,brother brake dance fucking mountain laughing ass,product,fuck,negative
8KlrfUmaqBA,everyone was at risk but nobody got hurt,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,everyone was at risk but nobody got hurt,everyone risk nobody got hurt,General,unknown,neutral
8KlrfUmaqBA,is that a monster in your pants or are you just happy to be on the mountain,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,is that a monster in your pants or are you just happy to be on the mountain,monster pants happy mountain,product,monster,positive
8KlrfUmaqBA,So he’s the Panda from N64’s 1080,2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,So he’s the Panda from N64’s 1080,hes panda ns,General,unknown,neutral
8KlrfUmaqBA,"Well, what do we have here...a fu&*in' comedian!"" 🤣😆😉",2025-01-04T17:00:10Z,49063,1838766,3430000,Jan-25,"Well, what do we have here...a fu&*in' comedian!"" 🤣😆😉",well herea fuin comedian,General,unknown,neutral
vV91S714kZk,Мераб магарихар дзмао рас ебодишеби маг набозварс магис дедас....,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб магарихар дзмао рас ебодишеби маг набозварс магис дедас....,,General,unknown,neutral
vV91S714kZk,Грузинская сказка пра варон тепер варон прастои петух и сир Варту давно пратух Грузинскаи сказки марал прост затвои и..л ватвете хвост,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Грузинская сказка пра варон тепер варон прастои петух и сир Варту давно пратух Грузинскаи сказки марал прост затвои и..л ватвете хвост,,General,unknown,neutral
vV91S714kZk,💪🇬🇪🇬🇪🇬🇪,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,💪🇬🇪🇬🇪🇬🇪,,General,unknown,neutral
vV91S714kZk,Merab 🇬🇪❤ the HEART of Georgia,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Merab 🇬🇪❤ the HEART of Georgia,merab heart georgia,General,unknown,neutral
vV91S714kZk,Umar hätte mit einer gesunden hand gewonnen,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Umar hätte mit einer gesunden hand gewonnen,umar htte mit einer gesunden hand gewonnen,General,unknown,neutral
vV91S714kZk,Умар даже его удари не чувствувал просто,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Умар даже его удари не чувствувал просто,,General,unknown,neutral
vV91S714kZk,Мераб настоящий воин а Умар фейковый боец 😅😅😅 👍🏻 👍🏻 👍🏻,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб настоящий воин а Умар фейковый боец 😅😅😅 👍🏻 👍🏻 👍🏻,,General,unknown,neutral
vV91S714kZk,Больше он не машин теперь Мераб ТАНК 😅,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Больше он не машин теперь Мераб ТАНК 😅,,General,unknown,neutral
vV91S714kZk,"I do not like watching the men at all, better with skatee on. 🇨🇦💪 But tbe women fighters I will watch, their toughness is facinating.",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"I do not like watching the men at all, better with skatee on. 🇨🇦💪 But tbe women fighters I will watch, their toughness is facinating.",like watching men better skatee tbe women fighters watch toughness facinating,General,unknown,positive
vV91S714kZk,Добрый грузин показал патриоту омерики🎉🎉🎉,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Добрый грузин показал патриоту омерики🎉🎉🎉,,General,unknown,neutral
vV91S714kZk,Sakarfelo👏👏👏,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Sakarfelo👏👏👏,sakarfelo,General,unknown,neutral
vV91S714kZk,მანქანა კიაარა ტანკიაა ეს მაგარი კაცი!💝🇬🇪💖🥰😍🎗🎗,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,მანქანა კიაარა ტანკიაა ეს მაგარი კაცი!💝🇬🇪💖🥰😍🎗🎗,,General,unknown,neutral
vV91S714kZk,"😂 Позорный бой Умара 😅 
Умар закачивай карьеру за чем тебе надо палки плаки бой 😂 МЕРАБ ОН ЗВЕР умар от сосал от Мераба",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,😂 Позорный бой Умара 😅 Умар закачивай карьеру за чем тебе надо палки плаки бой 😂 МЕРАБ ОН ЗВЕР умар от сосал от Мераба,,General,unknown,neutral
vV91S714kZk,Мераб💪✌️🇬🇪,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб💪✌️🇬🇪,,General,unknown,neutral
vV91S714kZk,🙂👍👍,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,🙂👍👍,,General,unknown,neutral
vV91S714kZk,Умар в параше.,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Умар в параше.,,General,unknown,neutral
vV91S714kZk,Merab❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Merab❤,merab,General,unknown,neutral
vV91S714kZk,Why blood on merap face and not on umar face????,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Why blood on merap face and not on umar face????,blood merap face umar face,General,unknown,neutral
vV91S714kZk,"Je connais pas ce pays , Géorgie ? Sa existe ? 😂 🇨🇵✝️✌️",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Je connais pas ce pays , Géorgie ? Sa existe ? 😂 🇨🇵✝️✌️",je connais pas ce pays gorgie sa existe,General,unknown,neutral
vV91S714kZk,Орел стал попугай 😅,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Орел стал попугай 😅,,General,unknown,neutral
vV91S714kZk,This swinging reminds of Justin vs Max Holloway,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,This swinging reminds of Justin vs Max Holloway,swinging reminds justin vs max holloway,General,unknown,neutral
vV91S714kZk,🇬🇪🇬🇪🇬🇪,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,🇬🇪🇬🇪🇬🇪,,General,unknown,neutral
vV91S714kZk,Кавказцы самое лучшее ❤❤❤❤❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Кавказцы самое лучшее ❤❤❤❤❤,,General,unknown,neutral
vV91S714kZk,Молодец земляк ❤❤❤❤❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Молодец земляк ❤❤❤❤❤,,General,unknown,neutral
vV91S714kZk,Мераб🎉🎉🎉🎉 из казакстана 🎉🎉🎉,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб🎉🎉🎉🎉 из казакстана 🎉🎉🎉,,General,unknown,neutral
vV91S714kZk,Мераб как тряпку кидал нурика😂,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб как тряпку кидал нурика😂,,General,unknown,neutral
vV91S714kZk,მერაააბ❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,მერაააბ❤,,General,unknown,neutral
vV91S714kZk,merab pd😂,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,merab pd😂,merab pd,General,unknown,neutral
vV91S714kZk,Mirab with the fluffy hair thing look much better on him more than Kabib and his friends,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Mirab with the fluffy hair thing look much better on him more than Kabib and his friends,mirab fluffy hair thing look much better kabib friends,General,unknown,positive
vV91S714kZk,"Well done, Merab ❤️👈",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Well done, Merab ❤️👈",well done merab,General,unknown,neutral
vV91S714kZk,"After the fight, Merab became humble..",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"After the fight, Merab became humble..",fight merab became humble,General,unknown,negative
vV91S714kZk,Bro fucked up entite over hyped,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Bro fucked up entite over hyped,bro fucked entite hyped,product,fuck,negative
vV91S714kZk,Merab the machine,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Merab the machine,merab machine,video_quality,machine,neutral
vV91S714kZk,Jesus Christ is King,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Jesus Christ is King,jesus christ king,General,unknown,neutral
vV91S714kZk,"I knew the Christian guy from Georgia will win and glory be to the Lord and Savior Jesus Christ,Amen.",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"I knew the Christian guy from Georgia will win and glory be to the Lord and Savior Jesus Christ,Amen.",knew christian guy georgia win glory lord savior jesus christamen,General,unknown,positive
vV91S714kZk,Schooled him,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Schooled him,schooled,General,unknown,neutral
vV91S714kZk,"King of Dagestan, all bend their dirty knee",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"King of Dagestan, all bend their dirty knee",king dagestan bend dirty knee,General,unknown,negative
vV91S714kZk,Love georgians 🇮🇪🇬🇪,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Love georgians 🇮🇪🇬🇪,love georgians,General,unknown,positive
vV91S714kZk,"just remember the terms were all in favor of umar.
before ramadan 
more rested
merab just won the belt in September
merab came into the fight with leg and back injury
so umar having ANY excuses is ridiculous",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,just remember the terms were all in favor of umar. before ramadan more rested merab just won the belt in September merab came into the fight with leg and back injury so umar having ANY excuses is ridiculous,remember terms favor umar ramadan rested merab belt september merab came fight leg back injury umar excuses ridiculous,General,unknown,negative
vV91S714kZk,"This man is a champion for a reason.
Respect from Greece.",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,This man is a champion for a reason. Respect from Greece.,man champion reason respect greece,General,unknown,neutral
vV91S714kZk,Кюрдюк проиграл,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Кюрдюк проиграл,,General,unknown,neutral
vV91S714kZk,"не велика победа, с разбитым лицом и решением судей удержать пояс",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"не велика победа, с разбитым лицом и решением судей удержать пояс",,General,unknown,neutral
vV91S714kZk,That take down was beautiful 😂,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,That take down was beautiful 😂,take beautiful,General,unknown,positive
vV91S714kZk,"Bro merab brought tears in my eyes mid fight yesterday. What a G, i had money on him and was so hyped when he started showboating end of round 2, i think he could feel nurmagomedov already gave his all without success and would start gassing",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Bro merab brought tears in my eyes mid fight yesterday. What a G, i had money on him and was so hyped when he started showboating end of round 2, i think he could feel nurmagomedov already gave his all without success and would start gassing",bro merab brought tears eyes mid fight yesterday g money hyped started showboating end round think could feel nurmagomedov already gave without success would start gassing,General,unknown,positive
vV91S714kZk,Daangria da gaafarchaka!,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Daangria da gaafarchaka!,daangria da gaafarchaka,General,unknown,neutral
vV91S714kZk,დვალიშვილი ❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,დვალიშვილი ❤,,General,unknown,neutral
vV91S714kZk,shen namusi ro gqondes she qindzo amas arunazdebde dagestnelebis video dade sheni jishi movtyan,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,shen namusi ro gqondes she qindzo amas arunazdebde dagestnelebis video dade sheni jishi movtyan,shen namusi ro gqondes qindzo amas arunazdebde dagestnelebis video dade sheni jishi movtyan,video_quality,video,neutral
vV91S714kZk,"Картвелы ребята,дагестанцы наши братья,но они не знают,что они наши братья…как-то так✊✊✊",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Картвелы ребята,дагестанцы наши братья,но они не знают,что они наши братья…как-то так✊✊✊",,General,unknown,neutral
vV91S714kZk,"Dagestan comeback on route 🇷🇺 
Makachev got 💨",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Dagestan comeback on route 🇷🇺 Makachev got 💨,dagestan comeback route makachev got,General,unknown,neutral
vV91S714kZk,https://youtube.com/shorts/QZ6eF8DKwtc?si=4ZLF1fjLbfdWabtl,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,https://youtube.com/shorts/QZ6eF8DKwtc?si=4ZLF1fjLbfdWabtl,,General,unknown,neutral
vV91S714kZk,❤🇬🇪💪🐺,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,❤🇬🇪💪🐺,,General,unknown,neutral
vV91S714kZk,RESPECT HIIIIIIIIIIIIM,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,RESPECT HIIIIIIIIIIIIM,respect hiiiiiiiiiiiim,product,im,neutral
vV91S714kZk,18-1 a Khabob le debe estar ardiendo el asterisco,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,18-1 a Khabob le debe estar ardiendo el asterisco,khabob le debe estar ardiendo el asterisco,General,unknown,neutral
vV91S714kZk,💪🦁🇬🇪🇬🇪🇬🇪как ты меня обрадовала брата,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,💪🦁🇬🇪🇬🇪🇬🇪как ты меня обрадовала брата,,General,unknown,neutral
vV91S714kZk,🇬🇪🇬🇪❤️🇺🇦🇪🇺🇺🇸🇬🇧👍👍,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,🇬🇪🇬🇪❤️🇺🇦🇪🇺🇺🇸🇬🇧👍👍,,General,unknown,neutral
vV91S714kZk,Merab has the heart and spirit of a black man,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Merab has the heart and spirit of a black man,merab heart spirit black man,General,unknown,negative
vV91S714kZk,I will be changing my coffee with monster energy 🙌🙌🙌,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,I will be changing my coffee with monster energy 🙌🙌🙌,changing coffee monster energy,product,energy,neutral
vV91S714kZk,"Hell YES, Merab!!! 👍🏼👊🏼",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Hell YES, Merab!!! 👍🏼👊🏼",hell yes merab,General,unknown,neutral
vV91S714kZk,Бравоо,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Бравоо,,General,unknown,neutral
vV91S714kZk,muslim goons got humble,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,muslim goons got humble,muslim goons got humble,product,im,negative
vV91S714kZk,The guys gas tank is legit out of this world,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,The guys gas tank is legit out of this world,guys gas tank legit world,General,unknown,neutral
vV91S714kZk,I'm georgian and i respect people who loves georgia✊️,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,I'm georgian and i respect people who loves georgia✊️,im georgian respect people loves georgia,product,im,neutral
vV91S714kZk,Hahahahaha that was good dude,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Hahahahaha that was good dude,hahahahaha good dude,General,unknown,positive
vV91S714kZk,😳👀🙌 merab cardio monster🦿🦾,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,😳👀🙌 merab cardio monster🦿🦾,merab cardio monster,product,monster,neutral
vV91S714kZk,"I like the machine 
12 fight win streak",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,I like the machine 12 fight win streak,like machine fight win streak,video_quality,machine,positive
vV91S714kZk,"Just a few months ago , khabib said that Dagestani fighters are the best in the world and he even said that the Irish don't have good fighters. And now Karma haunts the ego of Dagestani , Robert Whittaker defeated Dagestani Ikram and now Umar is mauled by Merab.",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Just a few months ago , khabib said that Dagestani fighters are the best in the world and he even said that the Irish don't have good fighters. And now Karma haunts the ego of Dagestani , Robert Whittaker defeated Dagestani Ikram and now Umar is mauled by Merab.",months ago khabib said dagestani fighters best world even said irish dont good fighters karma haunts ego dagestani robert whittaker defeated dagestani ikram umar mauled merab,General,unknown,positive
vV91S714kZk,Well done Georgia!,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Well done Georgia!,well done georgia,General,unknown,neutral
vV91S714kZk,In rematch Umar will finish Merab mark my word ☠️🥱,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,In rematch Umar will finish Merab mark my word ☠️🥱,rematch umar finish merab mark word,General,unknown,neutral
vV91S714kZk,"Dagestanis from Khabib's camp when they face someone with decent wrestling/grappling: I quit,  I broke my hand, I think I won etc lol.",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"Dagestanis from Khabib's camp when they face someone with decent wrestling/grappling: I quit, I out of money my hand, I think I won etc lol.",dagestanis khabibs camp face someone decent wrestlinggrappling quit money hand think etc lol,General,unknown,positive
vV91S714kZk,Merab the rockstar,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Merab the rockstar,merab rockstar,General,unknown,neutral
vV91S714kZk,The sheriff of Dagestan,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,The sheriff of Dagestan,sheriff dagestan,General,unknown,neutral
vV91S714kZk,Dagestan = t e rrorizt,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Dagestan = t e rrorizt,dagestan e rrorizt,General,unknown,neutral
vV91S714kZk,"In all honesty, why is this the first time any dagestani fought a wrestler!? Like even ateast a mediocre 1",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,"In all honesty, why is this the first time any dagestani fought a wrestler!? Like even ateast a mediocre 1",honesty first time dagestani fought wrestler like even ateast mediocre,product,im,negative
vV91S714kZk,Come on Merab ypu are king! Love from Spain!,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Come on Merab ypu are king! Love from Spain!,come merab ypu king love spain,General,unknown,positive
vV91S714kZk,"ნათლისღების მადლი გფარავდეს მერაბ!
Love the fact that Umar fanboys still can’t cope 😂😂😂 Next is Ilia eating Islam and completely debunking the myth of Dagestani invincibility! Glory to Georgia 🇬🇪 Thank you Merab!",2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,ნათლისღების მადლი გფარავდეს მერაბ! Love the fact that Umar fanboys still can’t cope 😂😂😂 Next is Ilia eating Islam and completely debunking the myth of Dagestani invincibility! Glory to Georgia 🇬🇪 Thank you Merab!,love fact umar fanboys still cant cope next ilia eating islam completely debunking myth dagestani invincibility glory georgia thank merab,General,unknown,positive
vV91S714kZk,Let's talk now,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Let's talk now,lets talk,General,unknown,neutral
vV91S714kZk,მერაბი ჩვენი  სიამაყე❤❤❤❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,მერაბი ჩვენი სიამაყე❤❤❤❤,,General,unknown,neutral
vV91S714kZk,Мераб чемпион❤❤❤❤❤❤,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Мераб чемпион❤❤❤❤❤❤,,General,unknown,neutral
vV91S714kZk,Im spanish and i was rooting for merab ♥️,2025-01-19T06:30:47Z,3789,97129,3430000,Jan-25,Im spanish and i was rooting for merab ♥️,im spanish rooting merab,product,im,neutral
